# a
preobrat, sam
prevrat, sam
razvrat, sam
robat, prid
rogat, prid
suhljat, prid
škrat, sam
takrat, pris
špehat, prid
tršat, prid
zobat, prid
ferat (ferata), sam
granat (granata), sam
jat (jata), sam
koordinat (koordinata), sam
kravat (kravata), sam
lat (lata), sam
lopat (lopata), sam
potrat (potrata), sam
solat (solata), sam
sonat (sonata), sam
trat (trata), sam
vrat (vrata), sam
zagat (zagata), sam
zaplat (zaplata), sam
spat (spati), glag
stat (stati), glag
brat (brati), glag
drat, sam
ležat (ležati), glag
predat (predati), glag
barantat (barantati), glag
zbežat (zbežati), glag
veslat (veslati), glag

# av
akoprav, vez
av, medm
bavbav, sam
brav, sam
čav, medm
čigav, zaim
kakav, sam
krvav, prid
mijav, medm
nav, sam
nrav, sam
pav, sam
plav, prid
rokav, sam
splav, sam
živžav, sam
bahav, prid
beloglav, prid
bistroglav, prid
bleščav, prid
blodnjav, prid
brezglav, prid
brzojav, sam
čenčav, prid
cepetav, prid
čeprav, vez
cmerav, prid
cmokav, prid
čvekav, prid
domišljav, prid
drčav, prid
dremav, prid
drgetav, prid
frfotav, prid
godrnjav, prid
gobezdav, prid
gologlav, prid
hehetav, prid
hrustljav, prid
jezikav, prid
ječav, prid
jokav, prid
klepetav, prid
krmežljav, prid
lesketav, prid
lokav, prid
majav, prid
migetav, prid
nepridiprav, prid
nergav, prid
nezdrav, prid
norčav, prid
nosljav, prid
odrezav, prid
odzdrav, sam
oglav, sam
pojav, sam
poniglav, prid
pozdrav, sam
prav, pris
pravzaprav, člen
praznoglav, prid
pristav, sam
puhoglav, prid
renčav, prid
rjav, prid
samoglav, prid
sanjav, prid
sestav, sam
solzav, prid
šegav, prid
šepetav, prid
šumljav, prid
topoglav, prid
trdoglav, prid
trepetav, prid
tresav, prid
trmoglav, prid
udav, sam
vihrav, prid
vrtoglav, prid
zaletav, prid
zdrav, prid
zvedav, prid
žerjav, sam
baklav (baklav), sam
bleščav (bleščava), sam
daljav (daljava), sam
dišav (dišava), sam
dobav (dobava), sam
držav (država), sam
glav (glava), sam
enklav (enklava), sam
goličav (goličava), sam
goščav (goščava), sam
izboljšav (izboljšava), sam
izgovorjav (izgovorjava), sam
izjav (izjava), sam
izmenjav (izmenjava), sam
izpeljav (izpeljava), sam
izpostav (izpostava), sam
kav (kava), sam
krajšav (krajšava), sam
krav (krava), sam
menjav (menjava), sam
nabav (nabava), sam
najav (najava), sam
napeljav (napeljava), sam
naprav (naprava), sam
nastav (nastava), sam
navezav (navezava), sam
obdelav (obdelava), sam
objav (objava), sam
obravnav (obravnava), sam
očetnjav (očetnjava), sam
odjav (odjava), sam
odprav (odprava), sam
okrajšav (okrajšava), sam
oktav (oktava), sam
olajšav (olajšava), sam
oprav (oprava), sam
osvetljav (osvetljava), sam
pisav (pisava), sam
planjav (planjava), sam
podaljšav (podaljšava), sam
podstav (podstava), sam
pojav (pojava), sam
ponjav (ponjava), sam
poplav (poplava), sam
poprav (poprava), sam
poravnav (poravnava), sam
poslikav (poslikava), sam
postav (postava), sam
povezav (povezava), sam
pozidav (pozidava), sam
predelav (predelava), sam
predstav (predstava), sam
preiskav (preiskava), sam
preslikav (preslikava), sam
prestav (prestava), sam
prijav (prijava), sam
primerjav (primerjava), sam
priprav (priprava), sam
proslav (proslava), sam
puščav (puščava), sam
raziskav (raziskava), sam
razprav (razprava), sam
razstav (razstava), sam
razsvetljav (razsvetljava), sam
skušnjav (skušnjava), sam
spremljav (spremljava), sam
stav (stava), sam
širjav (širjava), sam
težav (težava), sam
trav (trava), sam
trdnjav (trdnjava), sam
tuljav (tuljava), sam
uprav (uprava), sam
ustav (ustava), sam
veličav (veličava), sam
vezav (vezava), sam
višav (višava), sam
vonjav (vonjava), sam
zamenjav (zamenjava), sam
zastav (zastava), sam
bokal, sam
drhal, sam
odsihmal, pris
piščal, sam
ral, sam
špital, sam
vogal, sam
zmrzal, sam
vseznal, prid
žal, pris
žival, sam
nastal (nastati), glag
dal (dati), glag
spal (spati), glag
poznal (poznati), glag
sijal (sijati), glag

# aven
brezpraven, prid
brzojaven, prid
daven, prid
dejaven, prid
državen, prid
enakopraven, prid
enostaven, prid
glaven, prid
javen, prid
konkaven, prid
meddržaven, prid
mikaven, prid
nadnaraven, prid
naglaven, prid
naraven, prid
nedaven, prid
neraven, prid
neslaven, prid
neustaven, prid
nraven, prid
nezaznaven, prid
polnopraven, prid
postaven, prid
prepoznaven, prid
pripraven, prid
raven, sam
raven, prid
slaven, prid
starodaven, prid
težaven, prid
traven, sam
upraven, prid
ustaven, prid
veljaven, prid
vodoraven, prid
zabaven, prid
zaznaven, prid
zelenjaven, prid
zmagoslaven, prid
zraven, pris
zveličaven, prid

# avna
brezpravna, prid
brzojavna, prid
davna, prid
dejavna, prid
državna, prid
enakopravna, prid
enostavna, prid
glavna, prid
javna, prid
konkavna, prid
meddržavna, prid
mikavna, prid
nadnaravna, prid
naglavna, prid
naravna, prid
nedavna, prid
neravna, prid
neslavna, prid
neustavna, prid
nravna, prid
nezaznavna, prid
polnopravna, prid
postavna, prid
prepoznavna, prid
pripravna, prid
ravna, prid
slavna, prid
starodavna, prid
težavna, prid
upravna, prid
ustavna, prid
veljavna, prid
vodoravna, prid
zabavna, prid
zaznavna, prid
zelenjavna, prid
zmagoslavna, prid
zveličavna, prid
favna, sam
pozavna, sam
savna, sam

# az
jaz, zaim
gaz, sam
maz, sam
raz, sam
plaz, sam
dokaz, sam
izraz, sam
igrokaz, sam
mraz, sam
namaz, sam
obraz, sam
odraz, sam
poraz, sam
potokaz, sam
prikaz, sam
smerokaz, sam
ukaz, sam
baz (baza), sam
ekstaz (ekstaz), sam
faz (faza), sam
fraz (fraza), sam
oaz (oaza), sam
nakaz (nakaza), sam
vaz (vaza), sam

# až
bombaž, sam
draž, sam
kočijaž, sam
kolaž, sam
križkraž, sam
laž, sam
opaž, sam
paž, sam
staž, sam
glaž, sam
arbitraž (arbitraža), sam
baž (baža), sam
drenaž (drenaža), sam
embalaž (embalaža), sam
etaž (etaža), sam
garaž (garaža), sam
maž (maža), sam
plantaž (plantaža), sam
plaž (plaža), sam
sabotaž (sabotaža), sam
reportaž (reportaža), sam
stelaž (stelaža), sam
špijonaž (špijonaža), sam
tetovaž (tetovaža), sam
vraž (vraža), sam

# e
vse, zaim
anime, sam
ataše, sam
atelje, sam
bife, sam
bogve, člen
CD, sam
čepe, pris
dekolte, sam
DVD, sam
sodje, sam
drhte, pris
drugje, pris
drže, pris
ekspoze, sam
file, sam
frape, sam
glede, pris
gorje, sam
grede, pris
nehote, pris
ime, sam
ječe, pris
karate, sam
kanape, sam
kare, sam
kdove, pris
kje, pris
kleče, pris
kliše, sam
komite, sam
kriče, pris
kroše, sam
kupje, sam
kupe, sam
lete, pris
leže, pris
ljudje (človek), sam
marsikje, pris
mimogrede, pris
miže, pris
molče, pris
nekje, pris
nevede, pris
pire, sam
preže, pris
redkokje, pris
renče, pris
sede, pris
separe, sam
smeje, pris
somelje, sam
srce, sam
stoje, pris
sufle, sam
šume, pris
TV, sam
vrešče, pris
zagre, pris
že, člen
žele, sam
dekle, sam
dlje, pris
fante, sam
kajne, člen
sle (sla), sam
je (biti), glag
gre (iti), glag
vidite (videti), glag
spomnite (spomniti), glag
zle (zel), prid
požre (požreti), glag
pove (povedati), glag
uspe (uspeti), glag
začne (začeti), glag
razve (razvedeti), glag
zre (zreti), glag
odpre (odpreti), glag

# eb
galeb, sam
hleb, sam
jereb, sam
vodeb, sam
žleb, sam
žreb, sam
pogreb, sam
škreb, sam
ameb (ameba), sam
oseb (oseba), sam
potreb (potreba), sam
zajeb, sam

# ec
hec, sam
žrec, sam
prec, pris
dec, sam
sklec (skleca), sam

# ed
bled, prid
črnogled, prid
ded, sam
drevored, sam
dvosed, sam
enosed, sam
gred, sam
grdogled, prid
jed, sam
kislogled, prid
led, sam
logoped, sam
med, sam
mesojed, prid
mrkogled, prid
nared, prid
nered, sam
ortoped, sam
ozkogled, prid
ostrogled, prid
ped, sam
poved, sam
pred, predl
predjed, sam
red, sam
sladoled, sam
sled, sam
srepogled, prid
traged, sam
vsejed, prid
vseved, prid
žled, sam
drobnogled, sam
izgled, sam
izgred, sam
nedogled, sam
obed, sam
odred, sam
ogled, sam
pogled, sam
predogled, sam
pregled, sam
razgled, sam
razpored, sam
spored, sam
spregled, sam
ugled, sam
vpogled, sam
zgled, sam
sladkosned, prid
zvezdogled, sam
abeced (abeceda), sam
besed (beseda), sam
čred (čreda), sam
gred (greda), sam
kred (kreda), sam
sosed (soseda), sam
ujed (ujeda), sam
ved (veda), sam
zased (zaseda), sam

# ef
relief, sam
sef, sam
šef, sam
blef, sam
chef, sam

# eg
beg, sam
breg, sam
kreg, sam
pobeg, sam
sneg, sam
strateg, sam
doseg, sam
izteg, sam
nateg, sam
obseg, sam
poteg, sam
razteg, sam
zaseg, sam
leg (lega), sam
peg (pega), sam
priseg (prisega), sam
šeg (šega), sam
vpreg (vprega), sam
zadreg (zadrega), sam
zaleg (zalega), sam
zapriseg (zaprisega), sam

# eh
ceh, sam
greh, sam
meh, sam
smeh, sam
zeh, sam
Čeh, sam
nasmeh, sam
neuspeh, sam
pleh, sam
posmeh, sam
špeh, sam
uspeh, sam
keh (keha), sam
podstreh (podstreha), sam
pregreh (pregreha), sam
streh (streha), sam
uteh (uteha), sam
nasmeh, sam
vseh (vsi), zaim

# ej
ajej, medm
fej, medm
primej, medm
apogej, sam
didžej, sam
doslej, pris
dotlej, pris
ej, medm
esej, sam
farizej, sam
gej, sam
brej (breja), prid
glej (gledati), glag
hej, medm
jubilej, sam
juhej, medm
kolosej, sam
lej, medm
licej, sam
linolej, sam
maloprej, pris
mavzolej, sam
muzej, sam
naprej, pris
obsorej, pris
odslej, pris
odtlej, pris
ojej, medm
okej, prid
poprej, pris
precej, pris
prej, pris
slej, pris
prometej, sam
skarabej, sam
sprej, sam
vnaprej, pris
volej, sam
alej (aleja), sam
epopej (epopeja), sam
galej (galeja), sam
gvinej (gvineja), sam
idej (ideja), sam
livrej (livreja), sam
mej (meja), sam
mošej (mošeja), sam
odej (odeja), sam
odisej (odiseja), sam
trofej (trofeja), sam
turnej (turneja), sam
vej (veja), sam
verej (vereja), sam
imej (imeti), glag
poglej (pogledati), glag
glej (gledati), glag
smej (smejati), glag

# eje
aleje (aleja), sam
epopeje (epopeja), sam
galeje (galeja), sam
ideje (ideja), sam
livreje (livreja), sam
meje (meja), sam
mošeje (mošeja), sam
odeje (odeja), sam
odiseje (odiseja), sam
orhideje (orhideja), sam
preje (preja), sam
reje (reja), sam
seje (seja), sam
trofeje (trofeja), sam
turneje (turneja), sam
veje (veja), sam
vzreje (vzreja), sam
žeje (žeja), sam
živinoreje (živinoreja), sam

# ek
ček, sam
jek, sam
lek, sam
navprek, pris
pamtivek, sam
pek, sam
picopek, sam
povprek, pris
pravek, sam
rek, sam
tek, sam
vek, sam
vsevprek, pris
cvek, sam
drek, sam
drvosek, sam
glavosek, sam
golosek, sam
izrek, sam
izsek, sam
kamnosek, sam
narek, sam
novorek, sam
odsek, sam
presek, sam
pretek, sam
pucflek, sam
sek, medm
zarek, sam
datotek (datoteka), sam
dek (deka), sam
diskotek (diskoteka), sam
filmotek (filmoteka), sam
hipotek (hipoteka), sam
kartotek (kartoteka), sam
kinotek (kinoteka), sam
mediatek (mediateka), sam
oblek (obleka), sam
opek (opeka), sam
osek (oseka), sam
pokvek (pokveka), sam
preoblek (preobleka), sam
prevlek (prevleka), sam
rek (reka), sam
smrek (smreka), sam
vek (veka), sam
vinotek (vinoteka), sam

# el
akvarel, sam
apel, sam
bešamel, sam
bordel, sam
decibel, sam
fotomodel, sam
gel, sam
hotel, sam
kapitel, sam
kartel, sam
kaštel, sam
kopel, sam
model, sam
motel, sam
obstrel, sam
odstrel, sam
panel, sam
pastel, sam
predel, sam
razstrel, sam
samostrel, sam
skalpel, sam
strel, sam
smel, prid
španjel, sam
šrapnel, sam
tunel, sam
zel, sam
sel, sam
del (delo), sam
krdel (krdelo), sam
krepel (krepelo), sam
načel (načelo), sam
omel (omelo), sam
razpel (razpelo), sam
žrel (žrelo), sam

# elj
fotelj, sam
hmelj, sam
melj, sam
portfelj, sam
zategadelj, pris
nedelj (nedelja), sam
paelj (paelja), sam
želj (želja), sam

# em
boem, sam
diadem, sam
džem, sam
ekosistem, sam
ekstrem, sam
emblem, sam
frazem, sam
gluhonem, prid
leksem, sam
medtem, pris
nem, prid
potem, pris
prem, prid
problem, sam
sistem, sam
šlem, sam
tandem, sam
tem, zaim
vtem, pris
teorem, sam
zatem, pris
najem, sam
objem, sam
odjem, sam
odvzem, sam
oprijem, sam
povsem, pris
predvsem, člen
prejem, sam
prevzem, sam
prijem, sam
sem, pris
sprejem, sam
zajem, sam
anatem (anatema), sam
dilem (dilema), sam
izjem (izjema), sam
krem (krema), sam
lem (lema), sam
krizantem (krizantema), sam
shem (shema), sam
šem (šema), sam
vem (vedeti), glag
vsem (vsi), zaim

# eme
dileme (dilema), sam
izjeme (izjema), sam
kreme (krema), sam
krizanteme (krizantema), sam
leme (lema), sam
opreme (oprema), sam
preme (prem), prid
sheme (shema), sam
šeme (šema), sam
tantieme, sam
teme (tema), sam
vneme (vnema), sam
ujeme (ujema), sam
treme (trema), sam
ekstreme (ekstrem), sam
frazeme (frazem), sam
diademe (diadem), sam
neme (nem), prid
probleme (problem), sam
sisteme (sistem), sam
šleme (šlem), sam
teoreme (teorem), sam

# emi
nemi (nem), prid
gluhonemi (gluhonem), prid
ekstremi (ekstrem), sam
emblemi (emblem), sam
frazemi (frazem), sam
premi (prem), prid
problemi (problem), sam
sistemi (sistem), sam
šlemi (šlem), sam
temi (tema), sam
objemi (objem), sam
prijemi (prijem), sam
prevzemi (prevzem), sam
zajemi (zajeti), glag
dilemi (dilema), sam
izjemi (izjema), sam
kremi (krema), sam
lemi (lema), sam
opremi (oprema), sam
posnemi (posneti), glag
shemi (shema), sam
šemi (šema), sam
tremi (trema), sam
vnemi (vnema), sam

# en
alergen, sam
apnen, prid
bakren, prid
bazen, sam
cenen, prid
cerkven, prid
člen, sam
cukren, prid
dragocen, prid
drven, prid
estrogen, sam
erogen, prid
fen, sam
fenomen, sam
gen, sam
glen, sam
glinen, prid
gluten, sam
golen, sam
greben, sam
grlen, prid
halogen, prid
hidrogen, prid
homogen, prid
iskren, prid
jeklen, prid
jesen, sam
kamen, prid
klen, prid
koren, sam
koščen, prid
kreten, sam
krznen, prid
lanen, prid
leden, prid
len, prid
lesen, prid
lončen, prid
maslen, prid
mecen, sam
meden, prid
meglen, prid
mesen, prid
neiskren, prid
njen, zaim
ognjen, prid
ovsen, prid
patogen, prid
peščen, prid
platnen, prid
plen, sam
plemen (pleme), sam
polten, prid
prosen, prid
prsten, prid
ržen, prid
saten, sam
shizofren, prid
snežen, prid
steklen, prid
strupen, prid
stržen, sam
suknen, prid
suveren, prid
svilen, prid
svinčen, prid
teren, sam
usnjen, prid
voden, prid
volnen, prid
voščen, prid
zelen, prid
zen, sam
žveplen, prid
anten (antena), sam
aren (arena), sam
cen (cena), sam
domen (domena), sam
izmen (izmena), sam
hijen (hijena), sam
kopren (koprena), sam
mren (mrena), sam
ocen (ocena), sam
premen (premena), sam
scen (scena), sam
siren (sirena), sam
sten (stena), sam
štren (štrena), sam
ven (vena), sam
žen (žena), sam
kolen (koleno), sam
polen (poleno), sam
vreten (vreteno), sam
blagoslovljen, prid
čaščen, prid
deljen, prid
dobljen, prid
dodeljen, prid
dogovorjen, prid
dopuščen, prid
dovršen, prid
dorečen, prid
dren, sam
dušen, prid
en, štev
edinorojen, prid
gašen, prid
gojen, prid
govorjen, prid
hlajen, prid
hren, sam
izgovorjen, prid
izgubljen, prid
izplen, sam
izpuščen, prid
izrečen, prid
izročen, prid
izstreljen, prid
izsušen, prid
izučen, prid
izveden, prid
izvršen, prid
kaljen, prid
klen, prid
krone, prid
mrtvorojen, prid
nadgrajen, prid
nadomeščen, prid
nadrejen, prid
naglašen, prid
nadrobljen, prid
nagrajen, prid
naložen, prid
namen, sam
nameščen, prid
nanesen, prid
naostren, prid
napojen, prid
narejen, prid
naročen, prid
nasajen, prid
naslovljen, prid
nasoljen, prid
naučen, prid
naveden, prid
navzven, pris
nebogljen, prid
nehoten, prid
neizrečen, prid
neobremenjen, prid
neomejen, prid
nepošten, prid
neskaljen, prid
nespremenjen, prid
neurejen, prid
neuvrščen, prid
nezaposlen, prid
nezaželen, prid
noben, zaim
novorojen, prid
novopečen, prid
obložen, prid
obnovljen, prid
obogaten, prid
oborožen, prid
obrazložen, prid
obremenjen, prid
obtežen, prid
obveščen, prid
oddrobljen, prid
odebeljen, prid
odložen, prid
odmašen, prid
odnesen, prid
odobren, prid
odpuščen, prid
odrejen, prid
odstreljen, prid
odtujen, prid
odveden, prid
ogovorjen, prid
ograjen, prid
ohlajen, prid
ohromljen, prid
okajen, prid
okrašen, prid
okrepljen, prid
omejen, prid
opečen, prid
oplojen, prid
opozorjen, prid
oprašen, prid
opredeljen, prid
oproščen, prid
opuščen, prid
oslabljen, prid
oslepljen, prid
osmojen, prid
osramočen, prid
osvetljen, prid
osvežen, prid
osvobojen, prid
osvojen, prid
otečen, prid
otežen, prid
ozemljen, prid
pečen, prid
počaščen, prid
podeljen, prid
podhlajen, prid
podložen, prid
podnaslovljen, prid
podojen, prid
podrejen, prid
podučen, prid
podvojen, prid
poglobljen, prid
pogojen, prid
pogubljen, prid
pokajen, prid
pokošen, prid
položen, prid
pomen, sam
pomnožen, prid
ponarejen, prid
pooblaščen, prid
poostren, prid
porazdeljen, prid
poročen, prid
posmojen, prid
posoljen, prid
posrebren, prid
posušen, prid
posvečen, prid
posvojen, prid
pošten, prid
potešen, prid
potopljen, prid
poučen, prid
pozlačen, prid
prebujen, prid
predložen, prid
preložen, prid
premeščen, prid
premeten, prid
prenesen, prid
preobložen, prid
preobremenjen, prid
prepečen, prid
prepleten, prid
prepojen, prid
prepoten, prid
prepolovljen, prid
prepuščen, prid
prerojen, prid
presajen, prid
preskrbljen, prid
presušen, prid
presvetljen, prid
pretečen, prid
pretepen, prid
preurejen, prid
preveden, prid
prevetren, prid
prevzgojen, prid
preznojen, prid
pričvrščen, prid
pridobljen, prid
priglašen, prid
prilagojen, prid
prikrojen, prid
priložen, prid
prinesen, prid
priostren, prid
pripojen, prid
priporočen, prid
prirejen, prid
prizanesen, prid
prizemljen, prid
prizven, sam
prizveden, prid
prvorojen, prid
puščen, prid
razbolen, prid
razbremenjen, prid
razdeljen, prid
razdvojen, prid
razložen, prid
razmnožen, prid
raznesen, prid
razorožen, prid
razpleten, prid
razpolovljen, prid
razpoložen, prid
razporejen, prid
razposajen, prid
razpršen, prid
razpuščen, prid
razsvetljen, prid
raztopljen, prid
razvejen, prid
razvrščen, prid
razžaloščen, prid
rejen, prid
rumen, prid
samonamen, sam
samozaposlen, sam
sen, sam
skaljen, prid
skoten, prid
soljen, prid
sleporojen, prid
spečen, prid
spleten, prid
spokorjen, prid
spregovorjen, prid
spremenjen, prid
sproščen, prid
spuščen, prid
sršen, sam
staljen, prid
stopljen, prid
storjen, prid
sušen, prid
tepen, prid
tren, sam
učen, prid
uglašen, prid
ugonobljen, prid
ugotovljen, prid
ukročen, prid
ulovljen, prid
umeščen, prid
umorjen, prid
unesen, prid
upepeljen, prid
upokojen, prid
urejen, prid
usklajen, prid
usmrčen, prid
ustaljen, prid
ustanovljen, prid
ustreljen, prid
ustrojen, prid
usvojen, prid
utečen, prid
utemeljen, prid
utesnjen, prid
utopljen, prid
uvrščen, prid
ven, pris
vgrajen, prid
vložen, prid
vpleten, prid
vzgojen, prid
vznesen, prid
vzrejen, prid
zadolžen, prid
zadoščen, prid
zadušen, prid
zagotovljen, prid
zagrajen, prid
zakasnjen, prid
zamašen, prid
zamegljen, prid
zamujen, prid
zaostren, prid
zapečen, prid
zapleten, prid
zaplojen, prid
zaposlen, prid
zapuščen, prid
zasajen, prid
zaskrbljen, prid
zaslepljen, prid
zasnežen, prid
zastrupljen, prid
zasvojen, prid
zatajen, prid
zatečen, prid
zatemnjen, prid
zatesnjen, prid
zatežen, prid
zatopljen, prid
zaželen, prid
zelen, prid
zgoščen, prid
zgrajen, prid
zgrešen, prid
zimzelen, prid
zložen, prid
zven, sam
želen, prid

# eni
ženi (žena), sam
eni (ena), štev
anteni (antena), sam
areni (arena), sam
ceni (cena), sam
domeni (domena), sam
higieni (higiena), sam
hijeni (hijena), sam
izmeni (izmena), sam
kopreni (koprena), sam
migreni (migrena), sam
mreni (mrena), sam
oceni (ocena), sam
peni (peniti), glag
sceni (scena), sam


# enj
stenj, sam
drenj, sam
semenj, sam
srenj (srenja), sam
tenj (tenja), sam

# eno
bakreno, pris
cerkveno, pris
iskreno, pris
jekleno, pris
kameno, pris
kleno, pris
koleno, sam
koščeno, pris
ledeno, pris
leno, pris
leseno, pris
megleno, pris
meseno, pris
obsceno, pris
ognjeno, pris
peščeno (peščen), prid
stekleno (steklen), prid
strupeno, pris
suvereno, pris
svileno (svilen), prid
svinčeno (svinčen), prid
vodeno, pris
anteno (antena), sam
areno (arena), sam
ceno (cena), sam
domeno (domena), sam
hijeno (hijena), sam
izmeno (izmena), sam
karanteno (karantena), sam
kopreno (koprena), sam
mreno (mrena), sam
oceno (ocena), sam
peno (pena), sam
premeno (premena), sam
sceno (scena), sam
sireno (sirena), sam
steno (stena), sam
v zameno, pris
ženo (žena), sam
eno (ena), štev
rečeno, prid
blagoslovljeno, prid
čaščeno, prid
deljeno, prid
dobljeno, prid
dodeljeno, prid
dogovorjeno, prid
dorečeno, prid
izgovorjeno, prid
izgubljeno, prid
izpuščeno, prid
izrečeno, prid
izročeno, prid
izrojeno, prid
izsušeno, prid
izvedeno, prid
izvršeno, prid
nameščeno, prid
narejeno, prid
naročeno, prid
neomejeno, prid
neurejeno, prid

# ep
belorep, prid
brezrep, prid
cep, sam
dolgorep, prid
ep, sam
kačjerep, sam
lep, prid
slep, prid
srep, prid
step, sam
čep, sam
naklep, sam
odcep, sam
oklep, sam
počep, sam
pohlep, sam
potep, sam
precep, sam
pretep, sam
protiukrep, sam
razcep, sam
rep, sam
sklep, sam
šlep, sam
ukrep, sam
zaklep, sam
zatrep, sam
žep, sam
step (stepa), sam

# er
časomer, sam
čer, sam
daljinomer, sam
globinomer, sam
iver, sam
podvečer, sam
polmer, sam
predvečer, sam
premer, sam
primer, sam
smer, sam
stožer, sam
tlakomer, sam
večer, sam
vodomer, sam
vetromer, sam
višinomer, sam
zvečer, pris
zver, sam
čeber, sam
deber, sam
dokler, vez
kjer, pris
sicer, vez
steber, sam
akter, sam
akviziter, sam
amater, sam
amper, sam
aranžer, sam
betoner, sam
buldožer, sam
cvetožer, sam
dezerter, sam
distributer, sam
frizer, sam
financer, sam
frižider, sam
guverner, sam
hardver, sam
hazarder, sam
hipnotizer, sam
interier, sam
kalorifer, sam
karabinjer, sam
kler, sam
knjigožer, sam
kolporter, sam
ler, sam
maser, sam
masker, sam
modeler, sam
montažer, sam
monter, sam
operater, sam
parter, sam
pavzer, sam
polimer, sam
pozer, sam
programer, sam
rekorder, sam
režiser, sam
saboter, sam
serviser, sam
simpatizer, sam
šminker, sam
šofer, sam
špediter, sam
terier, sam
transfer, sam
trenažer, sam
trener, sam
vulkanizer, sam
žongler, sam
žurer, sam
afer (afera), sam
atmosfer (atmosfera), sam
cmer (cmera), sam
garsonjer (garsonjera), sam
hemisfer (hemisfera), sam
izmer (izmera), sam
jer (jera), sam
karier (kariera), sam
mer (mera), sam
namer (namera), sam
premier (premiera), sam
razmer (razmera), sam
sfer (sfera), sam
ver (vera), sam
zamer (zamera), sam
nikjer, prid

# es
bes, sam
dres, sam
eksces, sam
ekspres, sam
kongres, sam
kres, sam
les, sam
mrčes, sam
ples, sam
primes, sam
proces, sam
regres, sam
res, člen
samokres, sam
stres, sam
vmes, pris
zares, člen
zmes, sam
interes, sam
krvoses, sam
pes, sam
potres, sam
pretres, sam
ves, zaim
es, sam
des, sam
ces, sam
fes, sam
hes, sam
cipres (cipresa), sam
delikates (delikatesa), sam
fines (finesa), sam
hostes (hostesa), sam
les (lesa), sam
nebes (nebesa), sam
princes (princesa), sam
stevardes (stevardesa), sam
šabes (šabesa), sam
zaves (zavesa), sam

# esa
cipresa, sam
delikatesa, sam
finesa, sam
hostesa, sam
kontesa, sam
lesa, sam
nebesa, sam
pesa, sam
pornesa, sam
princesa, sam
resa, sam
stevardesa, sam
šabesa, sam
vesa, sam
zavesa, sam
peresa (pero), sam

# ese
baronese (baronesa), sam
ciprese (cipresa), sam
finese (finesa), sam
delikatese (delikatesa), sam
hostese (hostesa), sam
lese (lesa), sam
pese (pesa), sam
princese (princesa), sam
stevardese (stevardesa), sam
šabese (šabesa), sam
vese (vesa), sam
zavese (zavesa), sam
drese (dres), sam
ekscese (eksces), sam
procese (proces), sam
interese (interes), sam
krvosese (krvoses), sam
potrese (potres), sam
ponese (ponesti), glag
odnese (odnesti), glag
pretrese (pretresti), glag

# eš
fleš, sam
leš, sam
peš, sam
češ, člen
keš, sam
depeš (depeša), sam
pleš (pleša), sam
preš (preša), sam
greš (iti), glag
veš (vedeti), glag
prispeš (prispeti), glag
vtreš (vtreti), glag
izveš (izvedeti), glag
odpreš (odpreti), glag
otmeš (oteti), glag
poveš (povedati), glag
pripreš (pripreti), glag
zaveš (zavedeti se), glag
ješ (jesti), glag

# et
amulet, sam
analfabet, sam
apologet, sam
asket, sam
atlet, sam
avtoportret, sam
bajonet, sam
balet, sam
banket, sam
baret, sam
bosopet, prid
briket, sam
cvet, sam
dekret, sam
deset, štev
devet, štev
doživet, prid
duet, sam
estet, sam
falzet, sam
internet, sam
interpret, sam
intranet, sam
izpet, prid
izvzet, prid
izžet, prid
kabaret, sam
kabinet, sam
kadet, sam
katehet, sam
klarinet, sam
klet, sam
klozet, sam
komet, sam
komplet, sam
kornet, sam
korzet, sam
kotlet, sam
kroket, sam
kuplet, sam
kvartet, sam
kvintet, sam
magnet, sam
načet, prid
nadet, prid
najet, prid
napet, prid
nedoživet, prid
neprizadet, prid
odet, prid
odvzet, prid
oktet, sam
otet, prid
ožet, prid
paket, sam
pamflet, sam
parket, sam
pet, štev
planet, sam
poet, sam
pogret, prid
portret, sam
posnet, prid
prejet, prid
preklet, prid
prenapet, prid
preplet, sam
presnet, prid
prevzet, prid
preživet, prid
pripet, prid
prizadet, prid
razgret, prid
razpet, prid
razživet, prid
sekret, sam
servet, sam
set, sam
skelet, sam
smet, sam
snet, sam
sonet, sam
sorbet, sam
Sovjet, sam
spet, pris
spet, prid
spočet, prid
sprejet, prid
svet, sam
ujet, prid
uklet, prid
verzet, sam
vnet, prid
vpet, prid
vštet, prid
vzmet, sam
zadet, prid
zagret, prid
zajet, prid
zaklet, prid
zapet, prid
zavzet, prid
zmlet, prid
avtopromet, sam
bet, sam
domet, sam
drget, sam
izlet, sam
klepet, sam
kmet, sam
let, sam
met, sam
minomet, sam
nalet, sam
namet, sam
nasvet, sam
nogomet, sam
obet, sam
ognjemet, sam
okret, sam
omet, sam
plamenomet, sam
pokret, sam
polet, sam
posvet, sam
prelet, sam
premet, sam
preplet, sam
promet, sam
raketomet, sam
razcvet, sam
razplet, sam
rezget, sam
rokomet, sam
splet, sam
šepet, sam
trepet, sam
vodomet, sam
vzlet, sam
zalet, sam
zamet, sam
zaplet, sam
zet, sam
žaromet, sam
žvenket, sam
anket (anketa), sam
anuitet (anuiteta), sam
baget (bageta), sam
beret (bereta), sam
bombet (bombeta), sam
bonitet (boniteta), sam
čet (četa), sam
cigaret (cigareta), sam
diet (dieta), sam
disket (disketa), sam
